cnae_name,cnae_formated_code,cnae_category,cnae_code
"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",4922-1/01,subclass,4922101
"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",4922-1/02,subclass,4922102
"Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional",4922-1/03,subclass,4922103
Transporte rodoviário de táxi,49.23-0,class,49230
Serviço de táxi,4923-0/01,subclass,4923001
Serviço de transporte de passageiros - locação de automóveis com motorista,4923-0/02,subclass,4923002
Transporte escolar,49.24-8,class,49248
Transporte escolar,4924-8/00,subclass,4924800
"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, e outros transportes rodoviários não especificados anteriormente",49.29-9,class,49299
"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",4929-9/01,subclass,4929901
"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",4929-9/02,subclass,4929902
"Organização de excursões em veículos rodoviários próprios, municipal",4929-9/03,subclass,4929903
"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional",4929-9/04,subclass,4929904
Outros transportes rodoviários de passageiros não especificados anteriormente,4929-9/99,subclass,4929999
Transporte rodoviário de carga,49.3,group,493
Transporte rodoviário de carga,49.30-2,class,49302
"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",4930-2/01,subclass,4930201
"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",4930-2/02,subclass,4930202
Transporte rodoviário de produtos perigosos,4930-2/03,subclass,4930203
Transporte rodoviário de mudanças,4930-2/04,subclass,4930204
Transporte dutoviário,49.4,group,494
Transporte dutoviário,49.40-0,class,49400
Transporte dutoviário,4940-0/00,subclass,4940000
"Trens turísticos, teleféricos e similares",49.5,group,495
"Trens turísticos, teleféricos e similares",49.50-7,class,49507
"Trens turísticos, teleféricos e similares",4950-7/00,subclass,4950700
TRANSPORTE AQUAVIÁRIO,50,division,50
Transporte marítimo de cabotagem e longo curso,50.1,group,501
Transporte marítimo de cabotagem,50.11-4,class,50114
Transporte marítimo de cabotagem - Carga,5011-4/01,subclass,5011401
Transporte marítimo de cabotagem - Passageiros,5011-4/02,subclass,5011402
Transporte marítimo de longo curso,50.12-2,class,50122
Transporte marítimo de longo curso - Carga,5012-2/01,subclass,5012201
Transporte marítimo de longo curso - Passageiros,5012-2/02,subclass,5012202
Transporte por navegação interior,50.2,group,502
Transporte por navegação interior de carga,50.21-1,class,50211
"Transporte por navegação interior de carga, municipal, exceto travessia",5021-1/01,subclass,5021101
"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia",5021-1/02,subclass,5021102
Transporte por navegação interior de passageiros em linhas regulares,50.22-0,class,50220
"Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia",5022-0/01,subclass,5022001
"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia",5022-0/02,subclass,5022002
Navegação de apoio,50.3,group,503
Navegação de apoio,50.30-1,class,50301
Navegação de apoio marítimo,5030-1/01,subclass,5030101
Navegação de apoio portuário,5030-1/02,subclass,5030102
Serviço de rebocadores e empurradores,5030-1/03,subclass,5030103
Outros transportes aquaviários,50.9,group,509
Transporte por navegação de travessia,50.91-2,class,50912
"Transporte por navegação de travessia, municipal",5091-2/01,subclass,5091201
"Transporte por navegação de travessia, intermunicipal, interestadual e internacional",5091-2/02,subclass,5091202
Transportes aquaviários não especificados anteriormente,50.99-8,class,50998
Transporte aquaviário para passeios turísticos,5099-8/01,subclass,5099801
Outros transportes aquaviários não especificados anteriormente,5099-8/99,subclass,5099899
TRANSPORTE AÉREO,51,division,51
Transporte aéreo de passageiros,51.1,group,511
Transporte aéreo de passageiros regular,51.11-1,class,51111
Transporte aéreo de passageiros regular,5111-1/00,subclass,5111100
Transporte aéreo de passageiros não regular,51.12-9,class,51129
Serviço de táxi aéreo e locação de aeronaves com tripulação,5112-9/01,subclass,5112901
Outros serviços de transporte aéreo de passageiros não regular,5112-9/99,subclass,5112999
Transporte aéreo de carga,51.2,group,512
Transporte aéreo de carga,51.20-0,class,51200
Transporte aéreo de carga,5120-0/00,subclass,5120000
Transporte espacial,51.3,group,513
Transporte espacial,51.30-7,class,51307
Transporte espacial,5130-7/00,subclass,5130700
ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,52,division,52
"Armazenamento, carga e descarga",52.1,group,521
Armazenamento,52.11-7,class,52117
Armazéns gerais - emissão de warrant,5211-7/01,subclass,5211701
Guarda-móveis,5211-7/02,subclass,5211702
"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",5211-7/99,subclass,5211799
Carga e descarga,52.12-5,class,52125
Carga e descarga,5212-5/00,subclass,5212500
Atividades auxiliares dos transportes terrestres,52.2,group,522
"Concessionárias de rodovias, pontes, túneis e serviços relacionados",52.21-4,class,52214
"Concessionárias de rodovias, pontes, túneis e serviços relacionados",5221-4/00,subclass,5221400
Terminais rodoviários e ferroviários,52.22-2,class,52222
Terminais rodoviários e ferroviários,5222-2/00,subclass,5222200
Estacionamento de veículos,52.23-1,class,52231
Estacionamento de veículos,5223-1/00,subclass,5223100
Atividades auxiliares dos transportes terrestres não especificadas anteriormente,52.29-0,class,52290
"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada",5229-0/01,subclass,5229001
Serviços de reboque de veículos,5229-0/02,subclass,5229002
Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente,5229-0/99,subclass,5229099
Atividades auxiliares dos transportes aquaviários,52.3,group,523
Gestão de portos e terminais,52.31-1,class,52311
Administração da infraestrutura portuária,5231-1/01,subclass,5231101
Atividades do Operador Portuário,5231-1/02,subclass,5231102
Gestão de terminais aquaviários,5231-1/03,subclass,5231103
Atividades de agenciamento marítimo,52.32-0,class,52320
Atividades de agenciamento marítimo,5232-0/00,subclass,5232000
Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,52.39-7,class,52397
Serviços de praticagem,5239-7/01,subclass,5239701
Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,5239-7/99,subclass,5239799
Atividades auxiliares dos transportes aéreos,52.4,group,524
Atividades auxiliares dos transportes aéreos,52.40-1,class,52401
Operação dos aeroportos e campos de aterrissagem,5240-1/01,subclass,5240101
"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem",5240-1/99,subclass,5240199
Atividades relacionadas à organização do transporte de carga,52.5,group,525
Atividades relacionadas à organização do transporte de carga,52.50-8,class,52508
Comissaria de despachos,5250-8/01,subclass,5250801
Atividades de despachantes aduaneiros,5250-8/02,subclass,5250802
"Agenciamento de cargas, exceto para o transporte marítimo",5250-8/03,subclass,5250803
Organização logística do transporte de carga,5250-8/04,subclass,5250804
Operador de transporte multimodal - OTM,5250-8/05,subclass,5250805
CORREIO E OUTRAS ATIVIDADES DE ENTREGA,53,division,53
Atividades de Correio,53.1,group,531
Atividades de Correio,53.10-5,class,53105
Atividades do Correio Nacional,5310-5/01,subclass,5310501
Atividades de franqueadas e permissionárias do Correio Nacional,5310-5/02,subclass,5310502
Atividades de malote e de entrega,53.2,group,532
Atividades de malote e de entrega,53.20-2,class,53202
Serviços de malote não realizados pelo Correio Nacional,5320-2/01,subclass,5320201
Serviços de entrega rápida,5320-2/02,subclass,5320202
ALOJAMENTO E ALIMENTAÇÃO,I,section,I
ALOJAMENTO,55,division,55
Hotéis e similares,55.1,group,551
Hotéis e similares,55.10-8,class,55108
Hotéis,5510-8/01,subclass,5510801
Apart-hotéis,5510-8/02,subclass,5510802
Motéis,5510-8/03,subclass,5510803
Outros tipos de alojamento não especificados anteriormente,55.9,group,559
Outros tipos de alojamento não especificados anteriormente,55.90-6,class,55906
"Albergues, exceto assistenciais",5590-6/01,subclass,5590601
Campings,5590-6/02,subclass,5590602
Pensões (alojamento),5590-6/03,subclass,5590603
Outros alojamentos não especificados anteriormente,5590-6/99,subclass,5590699
ALIMENTAÇÃO,56,division,56
Restaurantes e outros serviços de alimentação e bebidas,56.1,group,561
Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,56.11-2,class,56112
Restaurantes e similares,5611-2/01,subclass,5611201
"Lanchonetes, casas de chá, de sucos e similares",5611-2/03,subclass,5611203
"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",5611-2/04,subclass,5611204
"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",5611-2/05,subclass,5611205
Serviços ambulantes de alimentação,56.12-1,class,56121
Serviços ambulantes de alimentação,5612-1/00,subclass,5612100
"Serviços de catering, bufê e outros serviços de comida preparada",56.2,group,562
"Serviços de catering, bufê e outros serviços de comida preparada",56.20-1,class,56201
Fornecimento de alimentos preparados preponderantemente para empresas,5620-1/01,subclass,5620101
Serviços de alimentação para eventos e recepções - bufê,5620-1/02,subclass,5620102
Cantinas - serviços de alimentação privativos,5620-1/03,subclass,5620103
Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,5620-1/04,subclass,5620104
INFORMAÇÃO E COMUNICAÇÃO,J,section,J
EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,58,division,58
"Edição de livros, jornais, revistas e outras atividades de edição",58.1,group,581
Edição de livros,58.11-5,class,58115
Edição de livros,5811-5/00,subclass,5811500
Edição de jornais,58.12-3,class,58123
Edição de jornais diários,5812-3/01,subclass,5812301
Edição de jornais não diários,5812-3/02,subclass,5812302
Edição de revistas,58.13-1,class,58131
Edição de revistas,5813-1/00,subclass,5813100
"Edição de cadastros, listas e outros produtos gráficos",58.19-1,class,58191
"Edição de cadastros, listas e outros produtos gráficos",5819-1/00,subclass,5819100
"Edição integrada à impressão de livros, jornais, revistas e outras publicações",58.2,group,582
Edição integrada à impressão de livros,58.21-2,class,58212
Edição integrada à impressão de livros,5821-2/00,subclass,5821200
Edição integrada à impressão de jornais,58.22-1,class,58221
Edição integrada à impressão de jornais diários,5822-1/01,subclass,5822101
Edição integrada à impressão de jornais não diários,5822-1/02,subclass,5822102
Edição integrada à impressão de revistas,58.23-9,class,58239
Edição integrada à impressão de revistas,5823-9/00,subclass,5823900
"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",58.29-8,class,58298
"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",5829-8/00,subclass,5829800
"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",59,division,59
"Atividades cinematográficas, produção de vídeos e de programas de televisão",59.1,group,591
"Atividades de produção cinematográfica, de vídeos e de programas de televisão",59.11-1,class,59111
